# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112
  15 0.145 20.474 351.603
  16 0.155 21.696 379.573
  17 0.165 22 410.368
  18 0.175 21.996 399.305
  19 0.185 21.95 402.247
  20 0.195 21.866 399.883
  21 0.205 21.49 405.075
  22 0.215 21.18 428.608
  23 0.225 21.618 407.602
  24 0.235 21.682 386.164
  25 0.245 20.122 379.96
  26 0.255 17.534 413.234
  27 0.265 19.136 415.536
  28 0.275 21.42 417.307
  29 0.285 21.708 421.713
  30 0.295 21.334 431.986
  31 0.305 21.358 446.806
  32 0.315 21.688 447.173
  33 0.325 21.926 451.784
  34 0.335 21.992 426.526
  35 0.345 21.996 436.743
  36 0.355 21.906 469.496
  37 0.365 20.892 468.788
  38 0.375 19.042 449.87
  39 0.385 19.388 440.177
  40 0.395 20.918 449.419
  41 0.405 21.858 471.315
  42 0.415 22 481.485
  43 0.425 21.952 521.835
  44 0.435 21.888 512.836
  45 0.445 21.702 521.514
  46 0.455 21.348 546.209
  47 0.465 21.42 545.831
  48 0.475 21.436 560.881
  49 0.485 20.692 504.011
  50 0.495 18.664 511.549
  51 0.505 18.592 543.323
  52 0.515 20.528 541.044
  53 0.525 21.492 542.351
  54 0.535 21.428 540.884
  55 0.545 21.302 502.241
  56 0.555 21.75 474.57
  57 0.565 21.81 488.003
  58 0.575 22.004 487.142
  59 0.585 21.974 476.666
  60 0.595 21.886 463.491
  61 0.605 21.106 449.215
  62 0.615 18.94 480.004
  63 0.625 19.214 470.682
  64 0.635 21.1 467.427
  65 0.645 21.82 453.69
  66 0.655 21.952 491.727
  67 0.665 21.994 488.786
  68 0.675 21.848 454.646
  69 0.685 21.654 446.793
  70 0.695 21.39 479.469
  71 0.705 21.372 457.489
  72 0.715 21.67 447.964
  73 0.725 21.028 439.785
  74 0.735 18.87 411.11
  75 0.745 17.712 419.941
  76 0.755 20.62 404.331
  77 0.765 21.73 410.208
  78 0.775 21.548 402.838
  79 0.785 21.21 412.417
  80 0.795 21.55 394.232
  81 0.805 21.84 385.532
  82 0.815 21.964 371.171
  83 0.825 22 378.457
  84 0.835 21.984 355.743
  85 0.845 21.888 369.57
  86 0.855 20.712 376.609
  87 0.865 18.868 374.466
  88 0.875 19.304 380.347
  89 0.885 21.286 370.975
  90 0.895 21.958 372.534
  91 0.905 22 367.121
  92 0.915 22 347.203
  93 0.925 21.944 314.974
  94 0.935 21.8 341.836
  95 0.945 21.508 323.055
  96 0.955 21.278 311.817
  97 0.965 21.566 284.454
  98 0.975 21.708 305.341
  99 0.985 20.78 305.606
  100 0.995 18.864 296.817
235000 100 2111.9999999999995
  1 0.005 18.06 294.831
  2 0.015 20.502 268.876
  3 0.025 21.782 282.473
  4 0.035 21.546 291.541
  5 0.045 21.372 302.448
  6 0.055 21.418 305.324
  7 0.065 21.786 314.856
  8 0.075 21.96 339.621
  9 0.085 21.992 351.761
  10 0.095 22 341.792
  11 0.105 21.898 337.579
  12 0.115 21.302 352.356
  13 0.125 19.466 354.965
  14 0.135 18.874 369.907
  15 0.145 20.648 363.963
  16 0.155 21.852 369.092
  17 0.165 21.96 380.055
  18 0.175 22 383.514
  19 0.185 21.98 364.604
  20 0.195 21.85 386.424
  21 0.205 21.46 406.602
  22 0.215 21.308 400.476
  23 0.225 21.524 410.734
  24 0.235 21.746 406.754
  25 0.245 20.176 417.215
  26 0.255 18.124 425.077
  27 0.265 18.746 439.686
  28 0.275 21.136 433.19
  29 0.285 21.626 462.257
  30 0.295 21.358 425.623
  31 0.305 21.344 413.403
  32 0.315 21.718 423.322
  33 0.325 21.906 428.315
  34 0.335 22.008 462.813
  35 0.345 21.99 456.139
  36 0.355 21.922 426.718
  37 0.365 21.246 438.531
  38 0.375 19.154 446.775
  39 0.385 18.974 447.497
  40 0.395 20.89 459.103
  41 0.405 21.834 486.301
  42 0.415 21.98 487.956
  43 0.425 21.972 498.437
  44 0.435 21.918 501.5
  45 0.445 21.552 532.105
  46 0.455 21.388 520.25
  47 0.465 21.422 540.163
  48 0.475 21.426 525.135
  49 0.485 20.252 534.657
  50 0.495 18.83 539.915
  51 0.505 18.946 561.2
  52 0.515 20.51 591.133
  53 0.525 21.306 579.393
  54 0.535 21.504 543.313
  55 0.545 21.35 537.935
  56 0.555 21.746 516.718
  57 0.565 21.934 503.328
  58 0.575 21.944 475.074
  59 0.585 21.958 494.364
  60 0.595 21.696 486.437
  61 0.605 20.738 497.214
  62 0.615 18.862 485.996
  63 0.625 19.504 485.527
  64 0.635 21.412 469.266
  65 0.645 21.84 501.026
  66 0.655 21.99 446.349
  67 0.665 21.986 439.484
  68 0.675 21.9 439.961
  69 0.685 21.6 430.801
  70 0.695 21.344 443.654
  71 0.705 21.432 419.561
  72 0.715 21.652 424.659
  73 0.725 21.266 388.36
  74 0.735 18.942 396.077
  75 0.745 17.818 381.368
  76 0.755 20.24 392.329
  77 0.765 21.718 422.117
  78 0.775 21.594 408.362
  79 0.785 21.284 405.182
  80 0.795 21.424 403.437
  81 0.805 21.822 389.597
  82 0.815 21.986 376.216
  83 0.825 21.992 369.623
  84 0.835 22 397.915
  85 0.845 21.82 391.087
  86 0.855 20.972 367.926
  87 0.865 19.114 355.438
  88 0.875 19.208 339.983
  89 0.885 20.996 356.547
  90 0.895 21.898 350.893
  91 0.905 21.992 355.645
  92 0.915 21.99 345.745
  93 0.925 21.934 342.465
  94 0.935 21.848 342.417
  95 0.945 21.5 302.09
  96 0.955 21.28 315.362
  97 0.965 21.544 296.126
  98 0.975 21.638 299.595
  99 0.985 20.828 278.693
  100 0.995 19.02 300.2
240000 100 2112
  1 0.005 18.37 274.417
  2 0.015 20.808 275.592
  3 0.025 21.708 294.946
  4 0.035 21.514 298.806
  5 0.045 21.318 309.727
  6 0.055 21.516 315.408
  7 0.065 21.816 336.381
  8 0.075 21.97 324.096
  9 0.085 21.994 359.077
  10 0.095 21.99 364.923
  11 0.105 21.912 340.858
  12 0.115 21.066 340.891
  13 0.125 18.758 354.618
  14 0.135 19.584 331.165
  15 0.145 20.908 337.554
  16 0.155 21.804 376.597
  17 0.165 21.978 399.5
  18 0.175 21.998 365.341
  19 0.185 21.946 386.489
  20 0.195 21.758 405.551
  21 0.205 21.476 391.68
  22 0.215 21.312 392.834
  23 0.225 21.586 409.007
  24 0.235 21.578 392.71
  25 0.245 20.22 398.545
  26 0.255 17.966 395.095
  27 0.265 19.01 400.521
  28 0.275 21.19 410.192
  29 0.285 21.68 430.789
  30 0.295 21.37 442.29
  31 0.305 21.38 460.847
  32 0.315 21.604 436.917
  33 0.325 21.944 465.948
  34 0.335 21.982 465.831
  35 0.345 22 457.386
  36 0.355 21.94 492.24
  37 0.365 21.262 464.884
  38 0.375 19.306 440.985
  39 0.385 18.862 464.527
  40 0.395 20.798 467.366
  41 0.405 21.836 497.25
  42 0.415 21.982 501.515
  43 0.425 22 513.53
  44 0.435 21.89 473.013
  45 0.445 21.626 480.025
  46 0.455 21.336 528.167
  47 0.465 21.49 496.24
  48 0.475 21.488 505.069
  49 0.485 20.818 512.103
  50 0.495 19.006 551.429
  51 0.505 18.668 567.975
  52 0.515 20.056 573.93
  53 0.525 21.354 574.291
  54 0.535 21.424 580.593
  55 0.545 21.492 553.218
  56 0.555 21.538 533.624
  57 0.565 21.87 500.221
  58 0.575 21.966 501.04
  59 0.585 21.984 497.767
  60 0.595 21.79 498.02
  61 0.605 20.812 488.645
  62 0.615 19.356 456.354
  63 0.625 19.298 455.981
  64 0.635 20.992 435.385
  65 0.645 21.76 447.581
  66 0.655 21.998 449.77
  67 0.665 21.994 445.158
  68 0.675 21.89 439.622
  69 0.685 21.66 449.842
  70 0.695 21.314 462.002
  71 0.705 21.438 460.576
  72 0.715 21.634 442.237
  73 0.725 21.054 431.982
  74 0.735 19.026 427.752
  75 0.745 17.692 410.588
  76 0.755 20.538 410.082
  77 0.765 21.644 398.92
  78 0.775 21.646 368.78
  79 0.785 21.124 377.406
  80 0.795 21.516 354.242
  81 0.805 21.852 378.462
  82 0.815 21.986 369.938
  83 0.825 21.994 383.251
  84 0.835 21.95 369.006
  85 0.845 21.91 351.989
  86 0.855 20.832 359.611
  87 0.865 18.854 353.457
  88 0.875 19.084 348.789
  89 0.885 21.456 358.253
  90 0.895 21.924 354.508
  91 0.905 21.99 345.061
  92 0.915 21.996 347.968
  93 0.925 21.942 344.467
  94 0.935 21.754 343.607
  95 0.945 21.448 330.389
  96 0.955 21.356 327.683
  97 0.965 21.566 321.801
  98 0.975 21.664 311.301
  99 0.985 20.506 296.921
  100 0.995 18.754 303.037
245000 100 2112
  1 0.005 18.984 287.209
  2 0.015 20.788 294.155
  3 0.025 21.684 304.448
  4 0.035 21.474 303.578
  5 0.045 21.402 308.117
  6 0.055 21.566 310.816
  7 0.065 21.796 332.093
  8 0.075 21.946 348.178
  9 0.085 21.994 360.989
  10 0.095 21.982 363.818
  11 0.105 21.874 335.02
  12 0.115 20.748 339.895
  13 0.125 19.134 329.772
  14 0.135 19.55 355.735
  15 0.145 20.97 339.398
  16 0.155 21.752 352.773
  17 0.165 21.99 347.349
  18 0.175 21.992 382.164
  19 0.185 21.922 407.038
  20 0.195 21.748 424.922
  21 0.205 21.516 403.166
  22 0.215 21.294 390.354
  23 0.225 21.674 396.748
  24 0.235 21.528 399.394
  25 0.245 20.166 449.936
  26 0.255 18.166 411.986
  27 0.265 18.97 424.258
  28 0.275 21.068 425.786
  29 0.285 21.632 451.024
  30 0.295 21.376 436.075
  31 0.305 21.42 439.073
  32 0.315 21.624 448.588
  33 0.325 21.914 445.774
  34 0.335 22.002 447.504
  35 0.345 21.988 455.882
  36 0.355 21.824 468.588
  37 0.365 21.222 488.695
  38 0.375 19.172 474.496
  39 0.385 19.2 469.685
  40 0.395 20.846 465.163
  41 0.405 21.764 491.595
  42 0.415 21.972 484.299
  43 0.425 21.97 472.5
  44 0.435 21.932 485.678
  45 0.445 21.688 495.909
  46 0.455 21.358 501.295
  47 0.465 21.416 532.731
  48 0.475 21.522 542.296
  49 0.485 20.748 547.152
  50 0.495 18.718 575.775
  51 0.505 18.6 557.697
  52 0.515 20.306 556.411
  53 0.525 21.474 530.814
  54 0.535 21.432 522.586
  55 0.545 21.372 492.279
  56 0.555 21.748 499.867
  57 0.565 21.756 489.711
  58 0.575 21.974 517.241
  59 0.585 21.98 505.699
  60 0.595 21.79 492.638
  61 0.605 21.066 454.851
  62 0.615 19.286 471.629
  63 0.625 19.364 475.974
  64 0.635 20.778 465.127
  65 0.645 21.722 473.754
  66 0.655 21.976 469.201
  67 0.665 21.99 482.95
  68 0.675 21.954 459.428
  69 0.685 21.596 464.969
  70 0.695 21.408 458.515
  71 0.705 21.434 427.318
  72 0.715 21.592 415.071
  73 0.725 21.084 405.459
  74 0.735 19.412 417.097
  75 0.745 18.124 394.025
  76 0.755 19.862 398.865
  77 0.765 21.546 390.702
  78 0.775 21.544 408.016
  79 0.785 21.336 420.316
  80 0.795 21.352 392.776
  81 0.805 21.822 370.419
  82 0.815 21.968 382.821
  83 0.825 22 387.454
  84 0.835 22 355.977
  85 0.845 21.928 359.377
  86 0.855 21.034 359.031
  87 0.865 18.464 354.784
  88 0.875 19.382 341.613
  89 0.885 21.276 349.141
  90 0.895 21.916 355.654
  91 0.905 22 332.539
  92 0.915 21.996 313.384
  93 0.925 21.926 311.737
  94 0.935 21.79 326.903
  95 0.945 21.404 334.868
  96 0.955 21.326 346.205
  97 0.965 21.628 315.64
  98 0.975 21.546 306.753
  99 0.985 20.164 311.098
  100 0.995 18.586 293.308
250000 100 2112.0000000000005
  1 0.005 18.41 289.008
  2 0.015 20.538 281.517
  3 0.025 21.754 308.289
  4 0.035 21.564 321.999
  5 0.045 21.462 337.34
  6 0.055 21.324 336.631
  7 0.065 21.806 326.983
  8 0.075 21.946 331.966
  9 0.085 21.996 303.383
  10 0.095 22 302.443
  11 0.105 21.9 316.426
  12 0.115 21.05 327.317
  13 0.125 19.262 351.541
  14 0.135 19.494 350.244
  15 0.145 20.838 339.781
  16 0.155 21.552 360.168
  17 0.165 21.912 369.044
  18 0.175 21.992 370.892
  19 0.185 21.956 379.319
  20 0.195 21.788 382.88
  21 0.205 21.48 380.842
  22 0.215 21.416 389.722
  23 0.225 21.538 407.006
  24 0.235 21.45 406.357
  25 0.245 20.404 412.195
  26 0.255 18.6 385.919
  27 0.265 18.436 397.41
  28 0.275 20.97 407.266
  29 0.285 21.772 406.468
  30 0.295 21.394 421.142
  31 0.305 21.328 422.027
  32 0.315 21.596 423.062
  33 0.325 21.892 437.486
  34 0.335 21.98 428.931
  35 0.345 22 454.512
  36 0.355 21.93 439.055
  37 0.365 21.44 447.191
  38 0.375 19.456 481.436
  39 0.385 18.706 513.342
  40 0.395 20.598 507.44
  41 0.405 21.87 491.705
  42 0.415 21.998 515.311
  43 0.425 21.998 528.136
  44 0.435 21.85 537.789
  45 0.445 21.722 524
  46 0.455 21.4 563.313
  47 0.465 21.306 565.658
  48 0.475 21.546 533.824
  49 0.485 20.506 549.59
  50 0.495 18.682 571.768
  51 0.505 18.682 593.689
  52 0.515 20.442 563.072
  53 0.525 21.59 539.769
  54 0.535 21.442 525.151
  55 0.545 21.318 535.372
  56 0.555 21.668 495.049
  57 0.565 21.876 498.426
  58 0.575 21.974 489.698
  59 0.585 21.964 478.905
  60 0.595 21.848 493.248
  61 0.605 20.512 475.337
  62 0.615 18.924 481.844
  63 0.625 19.83 486.904
  64 0.635 21.194 455.805
  65 0.645 21.758 471.578
  66 0.655 21.966 434.161
  67 0.665 21.948 436.346
  68 0.675 21.888 445.416
  69 0.685 21.622 426.998
  70 0.695 21.256 425.121
  71 0.705 21.598 413.975
  72 0.715 21.406 424.046
  73 0.725 20.444 451.426
  74 0.735 18.962 449.927
  75 0.745 18.726 436.499
  76 0.755 20.396 450.296
  77 0.765 21.536 412.928
  78 0.775 21.48 401.164
  79 0.785 21.344 393.934
  80 0.795 21.578 365.106
  81 0.805 21.826 379.419
  82 0.815 21.994 372.878
  83 0.825 22 357.239
  84 0.835 21.99 342.953
  85 0.845 21.912 354.275
  86 0.855 20.882 346.204
  87 0.865 18.746 348.932
  88 0.875 19.246 344.059
  89 0.885 21.328 345.416
  90 0.895 21.896 345.379
  91 0.905 22 349.34
  92 0.915 21.99 335.535
  93 0.925 21.968 340.744
  94 0.935 21.852 356.281
  95 0.945 21.444 349.009
  96 0.955 21.23 353.887
  97 0.965 21.62 331.086
  98 0.975 21.742 334.951
  99 0.985 20.59 321.345
  100 0.995 18.764 306.763
255000 100 2112
  1 0.005 18.538 275.051
  2 0.015 20.648 287.239
  3 0.025 21.65 300.432
  4 0.035 21.58 303.385
  5 0.045 21.392 307.992
  6 0.055 21.436 300.855
  7 0.065 21.764 304.261
  8 0.075 21.966 314.412
  9 0.085 21.988 312.989
  10 0.095 22 329.921
  11 0.105 21.852 352.009
  12 0.115 21.102 362.886
  13 0.125 19.444 361.243
  14 0.135 19.614 354.563
  15 0.145 20.528 361.717
  16 0.155 21.528 363.884
  17 0.165 21.932 365.957
  18 0.175 21.996 382.046
  19 0.185 21.968 372.356
  20 0.195 21.816 373.202
  21 0.205 21.544 390.518
  22 0.215 21.346 365.425
  23 0.225 21.486 386.857
  24 0.235 21.536 417.729
  25 0.245 20.372 406.492
  26 0.255 18.702 405.954
  27 0.265 18.518 397.862
  28 0.275 20.786 376.225
  29 0.285 21.704 397.574
  30 0.295 21.488 383.383
  31 0.305 21.258 395.954
  32 0.315 21.66 418.701
  33 0.325 21.85 411.818
  34 0.335 21.974 431.95
  35 0.345 21.996 446
  36 0.355 21.928 464.776
  37 0.365 21.502 469.15
  38 0.375 19.404 500.288
  39 0.385 18.704 490.366
  40 0.395 20.772 494.35
  41 0.405 21.72 503.212
  42 0.415 21.97 529.256
  43 0.425 21.946 499.66
  44 0.435 21.998 531.576
  45 0.445 21.628 540.621
  46 0.455 21.25 564.152
  47 0.465 21.406 592.516
  48 0.475 21.44 573.712
  49 0.485 20.114 530.791
  50 0.495 18.738 545.119
  51 0.505 19 570.081
  52 0.515 20.666 545.223
  53 0.525 21.392 557.929
  54 0.535 21.372 545.88
  55 0.545 21.524 506.312
  56 0.555 21.656 513.177
  57 0.565 21.892 512.877
  58 0.575 21.98 496.652
  59 0.585 21.946 467.993
  60 0.595 21.644 460.726
  61 0.605 20.266 488.743
  62 0.615 19.188 475.403
  63 0.625 20.086 478.003
  64 0.635 21.066 466.444
  65 0.645 21.832 460.331
  66 0.655 21.966 479.163
  67 0.665 21.994 468.574
  68 0.675 21.848 457.376
  69 0.685 21.616 458.424
  70 0.695 21.374 465.987
  71 0.705 21.478 472.404
  72 0.715 21.456 493.227
  73 0.725 20.722 463.959
  74 0.735 18.664 465.134
  75 0.745 18.7 450.178
  76 0.755 20.394 432.756
  77 0.765 21.498 409.521
  78 0.775 21.584 382.046
  79 0.785 21.362 380.733
  80 0.795 21.498 363.678
  81 0.805 21.852 339.705
  82 0.815 21.964 366.175
  83 0.825 22 349.313
  84 0.835 21.988 347.467
  85 0.845 21.73 352.909
  86 0.855 21.112 344.569
  87 0.865 18.788 335.558
  88 0.875 19.528 331.846
  89 0.885 21.026 334.603
  90 0.895 21.838 351.469
  91 0.905 21.988 339.205
  92 0.915 22.002 331.281
  93 0.925 21.966 326.108
  94 0.935 21.818 354.897
  95 0.945 21.452 359.208
  96 0.955 21.316 355.752
  97 0.965 21.51 349.293
  98 0.975 21.696 330.254
  99 0.985 20.676 295.659
  100 0.995 18.604 298.891
260000 100 2112
  1 0.005 18.528 279.75
  2 0.015 20.964 289.659
  3 0.025 21.688 308.356
  4 0.035 21.508 316.807
  5 0.045 21.392 323.204
  6 0.055 21.456 322.028
  7 0.065 21.866 314.94
  8 0.075 21.956 323.884
  9 0.085 22.006 331.413
  10 0.095 21.994 352.259
  11 0.105 21.736 337.392
  12 0.115 20.722 320.509
  13 0.125 19.01 314.937
  14 0.135 19.756 330.401
  15 0.145 21.152 337.384
  16 0.155 21.67 332.9
  17 0.165 21.954 350.87
  18 0.175 22 363.033
  19 0.185 21.944 372.147
  20 0.195 21.716 377.485
  21 0.205 21.476 371.45
  22 0.215 21.378 388.788
  23 0.225 21.594 403.295
  24 0.235 21.388 390.943
  25 0.245 19.86 411.142
  26 0.255 18.586 428.734
  27 0.265 19.222 407.126
  28 0.275 20.866 427.258
  29 0.285 21.532 419.649
  30 0.295 21.516 437.438
  31 0.305 21.384 427.963
  32 0.315 21.732 424.937
  33 0.325 21.822 440.996
  34 0.335 21.992 462.913
  35 0.345 21.992 449.81
  36 0.355 21.93 451.058
  37 0.365 21.188 469.355
  38 0.375 19.232 476.25
  39 0.385 19.17 479.449
  40 0.395 20.716 524.569
  41 0.405 21.802 538.386
  42 0.415 21.956 544.671
  43 0.425 21.938 498.263
  44 0.435 21.974 501.799
  45 0.445 21.642 494.945
  46 0.455 21.436 501.676
  47 0.465 21.45 520.448
  48 0.475 21.496 543.029
  49 0.485 20.878 528.816
  50 0.495 18.716 566.157
  51 0.505 18.684 572.271
  52 0.515 20.194 552.637
  53 0.525 21.316 541.811
  54 0.535 21.484 522.737
  55 0.545 21.426 517.298
  56 0.555 21.584 522.191
  57 0.565 21.828 504.649
  58 0.575 21.966 514.602
  59 0.585 21.994 474.806
  60 0.595 21.772 461.657
  61 0.605 20.966 475.46
  62 0.615 19.242 486.968
  63 0.625 19.548 492.876
  64 0.635 20.864 492.954
  65 0.645 21.628 489.78
  66 0.655 21.98 446.355
  67 0.665 21.988 476.295
  68 0.675 21.818 475.413
  69 0.685 21.64 444.075
  70 0.695 21.47 442.95
  71 0.705 21.424 461.229
  72 0.715 21.518 456.797
  73 0.725 20.84 472.222
  74 0.735 19.408 465.454
  75 0.745 18.164 451.421
  76 0.755 20.052 443.572
  77 0.765 21.502 401.096
  78 0.775 21.662 391.831
  79 0.785 21.242 381.717
  80 0.795 21.544 373.775
  81 0.805 21.774 404.043
  82 0.815 21.96 385.544
  83 0.825 21.994 374.604
  84 0.835 21.992 352.525
  85 0.845 21.73 350.115
  86 0.855 20.982 333.679
  87 0.865 18.528 325.939
  88 0.875 19.782 341.245
  89 0.885 21.088 352.111
  90 0.895 21.898 346.629
  91 0.905 22 326.616
  92 0.915 21.992 327.794
  93 0.925 21.994 334.681
  94 0.935 21.756 317.46
  95 0.945 21.432 336.005
  96 0.955 21.244 323.017
  97 0.965 21.648 328.138
  98 0.975 21.8 319.269
  99 0.985 20.548 311.185
  100 0.995 18.228 300.66
265000 100 2111.9999999999995
  1 0.005 18.994 270.868
  2 0.015 21.234 272.696
  3 0.025 21.736 271.2
  4 0.035 21.51 288.854
  5 0.045 21.328 315.873
  6 0.055 21.524 320.14
  7 0.065 21.866 333.224
  8 0.075 21.954 339.302
  9 0.085 21.996 334.067
  10 0.095 22 366.014
  11 0.105 21.782 360.755
  12 0.115 20.548 339.73
  13 0.125 18.966 343.007
  14 0.135 20.036 343.948
  15 0.145 21.056 346.965
  16 0.155 21.626 345.551
  17 0.165 21.986 331.061
  18 0.175 21.99 337.26
  19 0.185 21.984 330.031
  20 0.195 21.696 352.236
  21 0.205 21.624 380.251
  22 0.215 21.29 392.256
  23 0.225 21.6 389.247
  24 0.235 21.468 407.789
  25 0.245 20.214 403.662
  26 0.255 18.488 431.683
  27 0.265 19.076 421.975
  28 0.275 20.706 445.682
  29 0.285 21.602 438.349
  30 0.295 21.396 434.354
  31 0.305 21.362 443.716
  32 0.315 21.688 454.162
  33 0.325 21.846 448.5
  34 0.335 21.97 434.124
  35 0.345 22 448.129
  36 0.355 21.842 469.315
  37 0.365 21.268 484.841
  38 0.375 19.166 500.503
  39 0.385 18.972 493.211
  40 0.395 20.978 465.205
  41 0.405 21.786 482.348
  42 0.415 21.986 492.828
  43 0.425 21.992 528.453
  44 0.435 21.942 499.973
  45 0.445 21.668 508.461
  46 0.455 21.354 528.001
  47 0.465 21.318 548.399
  48 0.475 21.588 563.813
  49 0.485 20.892 557.863
  50 0.495 18.694 545.47
  51 0.505 18.468 571.226
  52 0.515 20.51 559.388
  53 0.525 21.348 549.197
  54 0.535 21.42 520.925
  55 0.545 21.388 515.527
  56 0.555 21.586 486.969
  57 0.565 21.93 482.231
  58 0.575 21.924 500.454
  59 0.585 21.974 504.384
  60 0.595 21.772 486.892
  61 0.605 20.68 497.871
  62 0.615 19.48 467.345
  63 0.625 19.888 461.916
  64 0.635 20.614 461.435
  65 0.645 21.598 461.119
  66 0.655 21.962 439.171
  67 0.665 21.98 447.349
  68 0.675 21.888 450.157
  69 0.685 21.674 434.271
  70 0.695 21.48 432.536
  71 0.705 21.418 442.448
  72 0.715 21.514 433.857
  73 0.725 21.084 443.606
  74 0.735 19.198 462.969
  75 0.745 18.412 437.201
  76 0.755 19.846 457.549
  77 0.765 21.364 449.296
  78 0.775 21.574 428.866
  79 0.785 21.27 405.495
  80 0.795 21.624 408.39
  81 0.805 21.716 373.265
  82 0.815 21.998 383.712
  83 0.825 21.972 396.816
  84 0.835 21.992 365.298
  85 0.845 21.87 347.98
  86 0.855 20.848 374.548
  87 0.865 18.49 353.362
  88 0.875 19.404 347.017
  89 0.885 21.462 344.517
  90 0.895 21.934 334.752
  91 0.905 22 329.115
  92 0.915 22 333.129
  93 0.925 21.98 339.542
  94 0.935 21.724 356.625
  95 0.945 21.394 345.544
  96 0.955 21.24 321.388
  97 0.965 21.734 327.018
  98 0.975 21.702 303.529
  99 0.985 20.086 292.516
  100 0.995 17.998 281.931
270000 100 2112
  1 0.005 18.908 291.316
  2 0.015 20.69 300.254
  3 0.025 21.614 311.718
  4 0.035 21.52 303.641
  5 0.045 21.434 301.762
  6 0.055 21.422 310.601
  7 0.065 21.842 319.446
  8 0.075 21.956 330.742
  9 0.085 21.984 344.477
  10 0.095 21.984 371.274
  11 0.105 21.836 349.112
  12 0.115 20.848 354.474
  13 0.125 19.076 352.085
  14 0.135 19.764 329.687
  15 0.145 20.848 344.45
  16 0.155 21.686 339.347
  17 0.165 21.958 325.588
  18 0.175 21.984 328.439
  19 0.185 21.952 364.205
  20 0.195 21.814 378.911
  21 0.205 21.526 374.781
  22 0.215 21.42 371.976
  23 0.225 21.426 391.155
  24 0.235 21.472 398.614
  25 0.245 20.496 397.07
  26 0.255 18.904 410.332
  27 0.265 18.63 393.035
  28 0.275 20.55 415.66
  29 0.285 21.614 436.392
  30 0.295 21.474 451.773
  31 0.305 21.338 440.668
  32 0.315 21.568 450.247
  33 0.325 21.85 458.418
  34 0.335 21.996 463.158
  35 0.345 21.974 473.022
  36 0.355 21.89 511.701
  37 0.365 21.266 502.855
  38 0.375 19.43 506.947
  39 0.385 18.986 497.185
  40 0.395 20.574 504.634
  41 0.405 21.868 507.709
  42 0.415 21.998 517.285
  43 0.425 21.982 496.17
  44 0.435 21.928 517.175
  45 0.445 21.712 497.863
  46 0.455 21.234 529.437
  47 0.465 21.498 520.601
  48 0.475 21.462 523.59
  49 0.485 20.506 565.448
  50 0.495 18.6 560.779
  51 0.505 18.66 559.082
  52 0.515 20.624 569.891
  53 0.525 21.49 523.775
  54 0.535 21.406 517.274
  55 0.545 21.362 487.893
  56 0.555 21.696 479.557
  57 0.565 21.906 476.718
  58 0.575 21.938 489.862
  59 0.585 21.98 471.941
  60 0.595 21.73 458.706
  61 0.605 20.684 476.496
  62 0.615 18.824 462.924
  63 0.625 20.048 455.332
  64 0.635 21.104 466.474
  65 0.645 21.686 474.852
  66 0.655 21.936 485.201
  67 0.665 21.964 458.122
  68 0.675 21.834 451.659
  69 0.685 21.672 455.568
  70 0.695 21.37 464.284
  71 0.705 21.51 437.882
  72 0.715 21.48 430.961
  73 0.725 20.64 426.905
  74 0.735 19.07 427.072
  75 0.745 18.602 424.843
  76 0.755 20.286 428.351
  77 0.765 21.364 438.235
  78 0.775 21.55 439.56
  79 0.785 21.266 426.888
  80 0.795 21.672 407.845
  81 0.805 21.758 422.563
  82 0.815 21.966 431.663
  83 0.825 21.994 387.33
  84 0.835 21.998 359.916
  85 0.845 21.782 352.575
  86 0.855 20.768 352.889
  87 0.865 18.668 333.237
  88 0.875 19.324 334.404
  89 0.885 21.496 345.502
  90 0.895 21.97 345.392
  91 0.905 22 329.269
  92 0.915 22 310.258
  93 0.925 21.976 324.142
  94 0.935 21.816 333.415
  95 0.945 21.428 326.618
  96 0.955 21.264 311.139
  97 0.965 21.59 314.925
  98 0.975 21.784 311.776
  99 0.985 20.432 301.017
  100 0.995 18.34 303.14
275000 100 2112
  1 0.005 18.232 275.297
  2 0.015 20.514 260.836
  3 0.025 21.734 289.014
  4 0.035 21.656 308.378
  5 0.045 21.326 314.705
  6 0.055 21.49 328.226
  7 0.065 21.686 324.996
  8 0.075 21.918 313.287
  9 0.085 21.986 330.689
  10 0.095 22 340.1
  11 0.105 21.894 336.808
  12 0.115 21.044 367.328
  13 0.125 19.688 361.051
  14 0.135 19.886 370.745
  15 0.145 20.338 367.535
  16 0.155 21.356 370.117
  17 0.165 21.794 367.981
  18 0.175 22 373.004
  19 0.185 21.982 368.186
  20 0.195 21.78 385.499
  21 0.205 21.488 385.838
  22 0.215 21.536 386.385
  23 0.225 21.412 380.593
  24 0.235 21.456 374.564
  25 0.245 20.43 404.363
  26 0.255 18.788 385.064
  27 0.265 18.626 401.397
  28 0.275 20.688 401.69
  29 0.285 21.586 426.259
  30 0.295 21.468 432.987
  31 0.305 21.238 439.697
  32 0.315 21.682 434.983
  33 0.325 21.868 459.187
  34 0.335 21.972 458.541
  35 0.345 21.984 479.863
  36 0.355 21.962 490.8
  37 0.365 21.212 484.236
  38 0.375 19.224 479.083
  39 0.385 18.61 463.428
  40 0.395 21.164 456.738
  41 0.405 21.864 472.592
